event_id,bracket,buy_price,buy_time,sell_price,pnl,resolved,approach
13993,325-349,0.0745,1730958315.173694,0.0,-1.0,True,ml
13993,350-374,0.4455,1731001515.173694,0.0,-1.0,True,ml
13993,325-349,0.24,1731001515.173694,0.0,-1.0,True,ml
14438,15-22,0.01,1731693421.985147,1.0,99.0,True,ml
14438,200-224,0.024,1731693421.985147,0.0,-1.0,True,ml
14438,225-249,0.0445,1731693421.985147,0.0,-1.0,True,ml
14438,250-274,0.055,1731693421.985147,0.0,-1.0,True,ml
14438,275-299,0.08,1731693421.985147,0.0,-1.0,True,ml
14438,300-324,0.105,1731693421.985147,0.0,-1.0,True,ml
14438,325-349,0.135,1731693421.985147,0.0,-1.0,True,ml
14438,350-374,0.16,1731693421.985147,0.0,-1.0,True,ml
14438,375-399,0.155,1731693421.985147,0.0,-1.0,True,ml
14438,400-424,0.125,1731693421.985147,0.0,-1.0,True,ml
14438,425-449,0.095,1731693421.985147,0.0,-1.0,True,ml
14438,15-22,0.065,1731715021.985147,1.0,14.384615384615385,True,ml
14438,15-22,0.25,1731823021.985147,1.0,3.0,True,ml
14438,425-449,0.215,1731952621.985147,0.0,-1.0,True,ml
14649,22-29,0.0435,1732296777.831285,0.0,-1.0,True,ml
14649,300-324,0.055,1732296777.831285,0.0,-1.0,True,ml
14649,325-349,0.07,1732296777.831285,0.0,-1.0,True,ml
14649,350-374,0.17,1732296777.831285,0.0,-1.0,True,ml
14649,375-399,0.165,1732296777.831285,0.0,-1.0,True,ml
14649,400-424,0.125,1732296777.831285,0.0,-1.0,True,ml
14649,425-449,0.12,1732296777.831285,0.0,-1.0,True,ml
14649,450-474,0.125,1732296777.831285,0.0,-1.0,True,ml
14649,475-499,0.105,1732296777.831285,1.0,8.523809523809524,True,ml
14649,500-524,0.07,1732296777.831285,0.0,-1.0,True,ml
14649,525-549,0.065,1732296777.831285,0.0,-1.0,True,ml
14649,22-29,0.212,1732469577.831285,0.0,-1.0,True,ml
14649,500-524,0.152,1732512777.831285,0.0,-1.0,True,ml
14649,525-549,0.1485,1732512777.831285,0.0,-1.0,True,ml
14649,22-29,0.4455,1732599177.831285,0.0,-1.0,True,ml
14649,525-549,0.3365,1732685577.831285,0.0,-1.0,True,ml
14649,475-499,0.225,1732815177.831285,1.0,3.4444444444444446,True,ml
14649,500-524,0.4195,1732815177.831285,0.0,-0.9999999999999999,True,ml
14649,475-499,0.499,1732858377.831285,1.0,1.004008016032064,True,ml
14907,0-299,0.0435,1732979487.62943,1.0,21.98850574712644,True,ml
14907,300-324,0.045,1732979487.62943,0.0,-0.9999999999999999,True,ml
14907,325-349,0.065,1732979487.62943,0.0,-1.0,True,ml
14907,350-374,0.105,1732979487.62943,0.0,-1.0,True,ml
14907,375-399,0.14,1732979487.62943,0.0,-1.0,True,ml
14907,400-424,0.125,1732979487.62943,0.0,-1.0,True,ml
14907,425-449,0.14,1732979487.62943,0.0,-1.0,True,ml
14907,450-474,0.115,1732979487.62943,0.0,-1.0,True,ml
14907,525-549,0.075,1732979487.62943,0.0,-1.0,True,ml
14907,475-499,0.12,1732979487.62943,0.0,-1.0,True,ml
14907,500-524,0.075,1732979487.62943,0.0,-1.0,True,ml
14907,0-299,0.213,1733109087.62943,1.0,3.694835680751174,True,ml
14907,300-324,0.14,1733109087.62943,0.0,-1.0,True,ml
14907,325-349,0.154,1733109087.62943,0.0,-1.0,True,ml
14907,0-299,0.4605,1733238687.62943,1.0,1.1715526601520088,True,ml
14907,300-324,0.485,1733411487.62943,0.0,-1.0,True,ml
15434,450-474,0.135,1734111789.951723,0.0,-1.0,True,ml
15434,475-499,0.125,1734111789.951723,0.0,-1.0,True,ml
15434,13-20,0.065,1734111789.951723,0.0,-1.0,True,ml
15434,300-324,0.06,1734111789.951723,0.0,-1.0,True,ml
15434,325-349,0.055,1734111789.951723,0.0,-1.0,True,ml
15434,350-374,0.075,1734111789.951723,0.0,-1.0,True,ml
15434,375-399,0.11,1734111789.951723,0.0,-1.0,True,ml
15434,400-424,0.15,1734111789.951723,1.0,5.666666666666667,True,ml
15434,425-449,0.125,1734111789.951723,0.0,-1.0,True,ml
15434,13-20,0.165,1734133389.951723,0.0,-1.0,True,ml
15434,325-349,0.12,1734327789.951723,0.0,-1.0,True,ml
15434,300-324,0.163,1734370989.951723,0.0,-1.0,True,ml
15434,350-374,0.205,1734457389.951723,0.0,-0.9999999999999999,True,ml
15434,325-349,0.245,1734543789.951723,0.0,-1.0,True,ml
15434,425-449,0.2825,1734586989.951723,0.0,-1.0,True,ml
15434,375-399,0.42,1734673389.951723,0.0,-1.0,True,ml
15434,400-424,0.3635,1734673389.951723,1.0,1.7510316368638243,True,ml
15700,20-27,0.0255,1734716957.777415,0.0,-1.0,True,ml
15700,250-274,0.0215,1734716957.777415,0.0,-1.0,True,ml
15700,275-299,0.0365,1734716957.777415,0.0,-1.0,True,ml
15700,300-324,0.045,1734716957.777415,1.0,21.22222222222222,True,ml
15700,325-349,0.065,1734716957.777415,0.0,-1.0,True,ml
15700,350-374,0.085,1734716957.777415,0.0,-1.0,True,ml
15700,375-399,0.115,1734716957.777415,0.0,-1.0,True,ml
15700,400-424,0.125,1734716957.777415,0.0,-1.0,True,ml
15700,425-449,0.135,1734716957.777415,0.0,-1.0,True,ml
15700,450-474,0.125,1734716957.777415,0.0,-1.0,True,ml
15700,475-499,0.115,1734716957.777415,0.0,-1.0,True,ml
15700,20-27,0.16,1734738557.777415,0.0,-1.0,True,ml
15700,275-299,0.079,1735105757.777415,0.0,-1.0,True,ml
15700,325-349,0.176,1735105757.777415,0.0,-1.0,True,ml
15700,350-374,0.17,1735105757.777415,0.0,-1.0,True,ml
15700,250-274,0.0525,1735148957.777415,0.0,-1.0,True,ml
15700,300-324,0.153,1735148957.777415,1.0,5.5359477124183005,True,ml
15700,325-349,0.356,1735235357.777415,0.0,-1.0,True,ml
